file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
45202698,44303785,3d-representations-for-studying-deep-sea-coral-habitats-in-the-lacaze-duthiers-canyon,artifacts/file/img/cf704abdd83b7edd7d6747a38ffc5054.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45203241,44304328,opportunities-and-challenges-for-spintronics-in-the-microelectronic-industry,artifacts/file/img/23d2a7f20a3255aec138d2a915044f13.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45204704,44305791,the-municipal-ordinances-of-guayaquil-1590,artifacts/file/img/da8969aca0394cea986b8b5e18bb3e31.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45207178,44308265,description-biology-and-impact-of-mompha-luteofascia-sp,artifacts/file/img/22a8bb6818973500d6a0bc16fbe3237b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45209558,44310645,anthropogenic-co2-and-ocean-acidification-in-the-argentine-basin,artifacts/file/img/4c6276f6f555833417db099ab8694bdd.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45210451,44311538,sleepers-with-pre-tensioned-reinforcement-made-using-the-long-line-process,artifacts/file/img/cdbc8e4a493c497b8b0a7deab04737a3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45210467,44311554,3-d-polymeric-microfluidic-devices-for-biomoems-applications,artifacts/file/img/9890df5f3b7e71960fe414df0003e1f6.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45215034,44316121,growth-of-mytilus-galloprovincialis-after-the-prestige-oil-spill,artifacts/file/img/f42457a2c15167148e2a70b874752d9c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45215358,44316445,mitigation-of-tourism-impacts-in-protected-natural-areas-and-improvement-of-their-financing-through-economic-measures,artifacts/file/img/1870835833d834d369ccec8a212a5440.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45215786,44316873,sea-surface-temperature-and-bloom-phenology-of-the-toxic-dinoflagellate-ostreopsis-cf,artifacts/file/img/0f5a3d56148b794abcf1d1ef242fea49.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45219370,44320457,impact-of-physical-activity-on-health-and-quality-of-life-in-people-with-visual-sensory-deficiency,artifacts/file/img/8c141726f70eca08f463298c0bf4966b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45219845,44320932,graptolite-biostratigraphy-of-lower-silurian-shelf-deposits-western-iberian-cordillera-spain,artifacts/file/img/6fc9c9e345182b1a14e6c1cc21983ddc.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45220537,44321624,ocean-temperature-impact-on-ice-shelf-extent-in-the-eastern-antarctic-peninsula,artifacts/file/img/e137489f233e00c1a180cebeb71867e8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45220982,44322069,genomic-mapping-identifies-ryr2-and-ahnak-mutations-associated-with-favorable-outcome-in-pd1pd-l1-expressing-basal-like-breast-tumors,artifacts/file/img/e7f359251b6433d33371400f5974afb1.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45224132,44325219,organic-fertilization-impacts-nematode-diversity-and-maturity-in-coffee-agroforestry,artifacts/file/img/036a15668b7a08c0ffcdbfc6970e9415.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45226124,44327211,vulnerability,artifacts/file/img/030df729a8c49edf55d927606faa1b06.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45229416,44330503,effect-of-artemia-fatty-acid-metabolism-on-essential-fatty-acid-bioavailability-for-octopus-vulgaris-paralarvae,artifacts/file/img/fae67c80da2b99909797ad81490815d7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45229846,44330933,effect-of-pasture-type-on-the-evolution-of-selection-intensity-exerted-by-two-sheep-breeds,artifacts/file/img/d095371fc494e65f746387f6a63815e6.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45233798,44334885,the-quaternary,artifacts/file/img/7bbbcae4d2123874ae006211532c379a.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45234262,44335349,seed-dispersal-persistence-in-olive-agroecosystems,artifacts/file/img/439783823beb5b741e54fb8487b08858.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45236873,44337960,the-main-altarpiece-of-the-parish-church-of-ainzon,artifacts/file/img/6e2cec309e018e2893fe980e302a2e78.png,journal article,true,"Contains title, authors, and academic formatting",true
45241071,44342158,proteomic-characterization-of-extracellular-vesicles-produced-by-wine-yeast-species,artifacts/file/img/545838c9085f4eef968f57a4500fbd5c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45242896,44343983,melodic-similarity,artifacts/file/img/2905ceaebf4ea2d666727c9de3f563a2.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45243300,44344387,a-trait-based-framework-for-dung-beetle-functional-ecology,artifacts/file/img/ccc0d80ec40c3be7b12e21daf3ff7a05.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45243462,44344549,effect-of-lactose-source-on-ultrasound-assisted-enzymatic-production-of-galactooligosaccharides-and-gluconic-acid,artifacts/file/img/b4cf50e5dc85f9e99b0a7c09563f8493.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45244000,44345087,upconversion-processes-in-er3-doped-kpb2cl5,artifacts/file/img/268dfff7e8dcc4935def448ab5788126.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45244155,44345242,transposable-element-variants-and-urban-adaptation-in-anopheles-coluzzii,artifacts/file/img/6f195cd9006c7afa2b380ddb9a69d93c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45245885,44346972,spectrophotometric-variegation-of-layering-in-comet-67pchuryumov-gerasimenko-as-seen-by-osiris,artifacts/file/img/1436dc85a14727ecf90ae4f2d543e894.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45246581,44347668,enrichment-of-olive-fruits-in-antioxidant-content-by-pre-harvest-salicylic-acid-treatment,artifacts/file/img/384a96836497cb4f8479e6e198018ea8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45248811,44349898,magmatic-evolution-of-the-pomici-di-mercato-plinian-eruption-of-somma-vesuvius-volcano-italy,artifacts/file/img/0ce51ed176cb2417ae492a3c0fb24f87.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45249516,44350603,reflections-on-life-and-the-living-being,artifacts/file/img/a73158495b4d02bc2ffa50c5d488ccea.png,journal article,true,"Contains title, author, abstract, and academic formatting",true
45252864,44353951,symmetry-mode-analysis-of-distorted-polarnonpolar-structures-in-a-site-ordered-smbamn2o6-perovskite,artifacts/file/img/158d4d1f6aa23e8b4f683260e54266c3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45252924,44354011,joint-action-of-transcription-factor-families-in-neuron-type-specification-and-enhancer-selectivity,artifacts/file/img/8d9f19f7fda52df25db1c6419d14558e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45253129,44354216,biomarker-panel-for-distinguishing-mild-from-critical-covid-19-outcomes,artifacts/file/img/1e95d234f5409e35261b444e3613ecd7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45255453,44356540,rapid-niche-shifts-drive-the-spread-of-non-indigenous-species,artifacts/file/img/5d4c85bbe050571f38adde8575b61c46.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45262239,44363326,histamine-production-in-lactobacillus-vaginalis-enhances-acid-survival-by-counteracting-cytosolic-acidification,artifacts/file/img/6b5851b0fff1b81f82d4980a31cdb4b1.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45262824,44363911,structure-and-activity-of-cuzno-catalysts-co-modified-with-aluminum-and-gallium-for-methanol-synthesis,artifacts/file/img/9cda122451f60ae5e09b7b9ca283f593.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45263084,44364171,integrating-primary-and-secondary-care-to-optimize-hepatitis-c-treatment,artifacts/file/img/c8cdbcc8741b9f2c2c2d233ae3c1486e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45263509,44364596,successful-treatment-of-pityriasis-versicolor-by-photodynamic-therapy-mediated-by-methylene-blue,artifacts/file/img/92fabb6282eeaadf421988959d7bd736.png,journal article,true,"Contains journal name, manuscript type, and authors",true
45265206,44366293,akirinsubolesin-regulatory-mechanisms-in-hosttick-pathogen-interactions,artifacts/file/img/3d24414ca84e1bd1fb31284fdcee0505.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45265713,44366800,influence-of-inulin-addition-on-flow-behavior-and-vanilla-flavor-in-custard-desserts,artifacts/file/img/92f1322e585b6cc36afa17f95d14a711.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45267999,44369086,carbon-nanotubes,artifacts/file/img/869e9166e3aed20d2521544f1ef18677.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45268111,44369198,synthesis-and-reactivity-of-enantiomerically-pure-n-acyl-n-alkyl-p-toluenesulfinamides,artifacts/file/img/18304babf1b66eea6972df88c424fa57.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45268164,44369251,characterization-and-recovery-of-apricot-germplasm-from-an-old-stone-collection,artifacts/file/img/0778a78de511377903f3b29c8e5e61b0.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45269372,44370459,protein-kinase-c-alpha-v3-domain-mutants-and-phorbol-ester-induced-down-regulation,artifacts/file/img/ce72f9f5f831f6587d12276b31943635.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45271551,44372638,optimized-protocol-for-characterization-of-mouse-gut-innate-lymphoid-cells,artifacts/file/img/3e844b9dfe9176994f8f9352fbaf6b3d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45272031,44373118,oils-and-fats-in-food,artifacts/file/img/673a47018e045e514b35db56c104c54b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45272797,44373884,optical-signatures-of-defect-centers-in-transition-metal-dichalcogenide-monolayers,artifacts/file/img/97a86d8556570300247db3c9615042a8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45277537,44378624,epigenetic-effects-of-parasites-and-pesticides-on-nestling-birds,artifacts/file/img/5245ddbb485f75509fb2e6f55c539673.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45278174,44379261,functional-characterization-of-d12-desaturases-in-nasonia-vitripennis-and-urolepis-rufipes,artifacts/file/img/206dfe9208cb13c308ba3967e00ed1df.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45280939,44382026,detecting-affiliation-in-colaughter-across-24-societies,artifacts/file/img/304bd843fe15135695c3220bc87c1b95.png,journal article,true,"Contains title, authors, and academic formatting",true
45281765,44382852,assembly-of-clathrates-from-tetrahedral-patchy-colloids-with-narrow-patches,artifacts/file/img/6bb419a7a1664d467d1237fa2d595483.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45282521,44383608,multiclass-support-vector-machines-with-example-dependent-costs-for-plankton-biomass-estimation,artifacts/file/img/ed1d19df3655eb78be3beb597beec788.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45283720,44384807,evolutionary-history-genomic-adaptation-to-toxic-diet-and-extinction-of-the-carolina-parakeet,artifacts/file/img/81045d06b8c3133b7e2dd7d6a33b5601.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45284211,44385298,potential-high-tc-superconductivity-in-cayh12-under-pressure,artifacts/file/img/b42e73c4c1d1263174e4f24a26e1660e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45285505,44386592,trace-element-mobility-from-soils-to-sediments-in-the-iberian-pyrite-belt,artifacts/file/img/9be4f1fa5280383e7d5398b14104f705.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45286289,44387376,functional-and-structural-deficiencies-of-gemin5-variants-associated-with-neurological-disorders,artifacts/file/img/7d78fd191743455a0ded08509d68457c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45287687,44388774,genome-wide-association-study-for-feed-efficiency-in-cage-raised-rabbits,artifacts/file/img/b4ae6b02063043928fdf221f15d181d2.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45291667,44392754,effective-interactions-in-ricci-based-gravity-below-the-non-metricity-scale,artifacts/file/img/aed32540191cc6a78402b00875300f9b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45293218,44394305,rapid-analysis-of-organic-amendments-using-x-ray-fluorescence-xrf,artifacts/file/img/86c5f6caf8b939c240b176c72e7bb588.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45293906,44394993,needs-and-gaps-in-underwater-optical-technologies-for-marine-animal-forest-3d-structure-investigation,artifacts/file/img/0a8bfc1076f6f76a6e06ed3968ce94a7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45294144,44395231,comparison-of-focused-electronion-beam-induced-deposition-at-room-temperature-and-under-cryogenic-conditions,artifacts/file/img/4628f875a4410f614ad3f5502ddeba03.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45298926,44400012,facile-chemical-route-to-prepare-water-soluble-epitaxial-sr3al2o6-sacrificial-layers-for-free-standing-oxides,artifacts/file/img/668f015258d9dfc24461b8cad70736d4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45301184,44402271,the-yardangs-of-campo-de-piedra-pomez-catamarca-argentina,artifacts/file/img/3e152bc805a7d9d9e82227fe8a6ca803.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45302572,44403659,learning-unseen-coexisting-attractors-with-next-generation-reservoir-computing,artifacts/file/img/14d02f67ef1f63f81bbd4ab835badabe.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45303016,44404103,featured-projects-in-simurg,artifacts/file/img/a83acabc594586d9bb14c8d7167f35d7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45303837,44404924,genomic-reconstruction-of-the-global-invasion-history-of-pieris-rapae-butterfly-using-citizen-science,artifacts/file/img/11fa2176a3d7401156c11ddb4f4832a6.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45304477,44405564,full-dimensional-quantum-dynamical-approach-to-vibrational-predissociation-of-cl2-he2,artifacts/file/img/6bd3f7025759af180deb8f6cad14e19d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45305305,44406392,lxr-activation-modulates-tumor-microenvironment-and-macrophage-gene-expression,artifacts/file/img/c55482c4730a7d9bddb22ceda88e6ada.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45306357,44407444,acidity-as-a-driver-of-the-early-triassic-biotic-crisis-on-land,artifacts/file/img/34dee59be2b99ff3969c149314f93c5f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45306416,44407503,hsf2bp-missense-variant-affects-meiotic-recombination-and-causes-ovarian-insufficiency,artifacts/file/img/64d67cf4285f3b3b979d6115b3531c36.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45307224,44408311,n-heterocyclic-carbene-stabilized-parent-sulfenyl-selenenyl-and-tellurenyl-cations,artifacts/file/img/8840b1a265e932c569023e19c65cdb6e.png,journal article,true,"Contains journal name, authors, DOI, and academic formatting",true
45308043,44409130,antibiotic-susceptibility-and-resistance-genes-in-vaginal-lactic-acid-bacteria,artifacts/file/img/32cffcb51981f07a7ca0f4254cd3cd44.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45308790,44409877,highly-efficient-deep-desulfurization-of-fuels-by-chemical-oxidation,artifacts/file/img/f10c8b1d5e8dfc5b2e8cbbcfbcb122c0.png,journal article,true,"Contains title, authors, and academic affiliation",true
45308934,44410021,comparative-analysis-of-macrofauna-and-foraminifera-as-bio-indicators-of-oil-drilling-impact-off-congo,artifacts/file/img/daa0d02ef7a72df8d543d11dd816275c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45311465,44412552,growth-and-characterization-of-insbminpn-short-period-superlattices,artifacts/file/img/4e29bb0500e35f520c29da8cf1114fa3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45311647,44412734,a-systematic-approach-to-rtn-parameter-fitting-based-on-maximum-current-fluctuation,artifacts/file/img/074f90bbe12c8bd0eeb86b2d04f6e4f0.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45311700,44412787,transport-number-determination-of-protonic-ceramic-electrolyte-membrane-via-electrode-polarisation-correction,artifacts/file/img/de304b0c0e3d0348ff87458cc435d648.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45312403,44413490,electrochemical-paper-based-biosensors-for-rapid-biomarker-detection,artifacts/file/img/1378c88ee92be5fe7a32bfcd40497dd9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45312593,44413680,timp1-as-a-potential-therapeutic-target-in-ovarian-cancer,artifacts/file/img/5ad12f811031f9f7ba45a9f0db6c3a16.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45312623,44413710,integrative-and-conjugative-element-iceth1-functions-as-a-pangenomic-dna-capture-module-in-thermus-thermophilus,artifacts/file/img/435239386276a842eb323592229cc844.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45314107,44415194,reproductive-senescence-impairs-energy-metabolism-in-human-luteinized-granulosa-cells,artifacts/file/img/0301069d2d330eb5a2602a532cbc7504.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45314510,44415597,vulcanoctopus-hydrothermalis,artifacts/file/img/cda7255deed7b1f4bc8c3e6e6664c5eb.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45315383,44416470,benthic-habitat-modelling-and-mapping-for-marine-protected-area-conservation,artifacts/file/img/76f81c628a01f1c060006d9fb75e7c45.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45316676,44417763,nitrogen-cycling-in-the-ria-de-arousa,artifacts/file/img/4a599295e25babd71a36d23d07d92ff3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45319469,44420556,vav2-regulated-stem-cell-like-gene-expression-and-therapeutic-vulnerabilities-in-head-and-neck-cancer,artifacts/file/img/0e99768d48ef95e0e6f78585e2e8c08e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45321587,44422674,spherical-collapse-in-generalized-dark-matter-models,artifacts/file/img/5f401490e7885770ba6e26d83c8e5ca3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45321713,44422800,pilot-production-of-sars-cov-2-related-proteins-in-plants,artifacts/file/img/f3370bf4ef9a8d4ecebec4e4a695b8f1.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45324754,44425843,larval-development-and-growth-of-european-hake-merluccius-merluccius-in-the-northwestern-mediterranean,artifacts/file/img/b722bd4c10b6a5ddb2a6cfafc6125236.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45325561,44426649,versatile-fungal-gh10-endoxylanase-for-xylooligosaccharide-and-bioactive-phenolic-glycoside-synthesis,artifacts/file/img/f113ed210c088c56655c0aefb7342e49.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45325643,44426731,bioassay-based-regulation-of-endocrine-disrupting-chemicals-in-water-resources,artifacts/file/img/4b762f377f6f4a58f0219e4dd2213bc4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45328168,44429256,immunochemical-quantification-of-pseudomonas-quinolone-signal-pqs-as-an-infection-biomarker,artifacts/file/img/20e16c06e1277b1d259938c17f035ae3.png,journal article,true,"Contains title, authors, and academic formatting",true
45331893,44432982,contributions-of-tidal-poisson-terms-in-the-theory-of-the-nutation-of-a-nonrigid-earth,artifacts/file/img/6c72b00f8accfee387ac10aec2bedd01.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45335390,44436479,functionalized-carbon-nanotubenanocellulose-platforms-for-selective-colon-cancer-cell-activity,artifacts/file/img/060cdd7abb5af7f2dcd6590a6a884fa8.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45335951,44437040,targeting-cd133-and-oct4sox2-expressing-glioma-stem-cells-selects-for-tumor-reinitiating-cells-under-therapeutic-pressure,artifacts/file/img/d4bd4e5fc64ac060e8ebdd5c15729142.png,journal article,true,"Contains title, authors, and academic formatting",true
45338094,44439183,international-circulation-of-papers-published-in-spanish-biomedical-journals-1980-1986,artifacts/file/img/c6456bbb868dfed14170dfd90d6b143d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45338531,44439620,androgen-levels-parenting-styles-and-aggressive-behavior-in-5-6-year-old-children,artifacts/file/img/92a36b4a9f0dbb37de16e893581c3df7.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45338717,44439806,the-first-illustrations-of-spanish-fossils,artifacts/file/img/4b2011745434a2335520e1adbb787d41.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45339427,44440516,fixed-bed-adsorption-of-micropollutants-from-municipal-wastewater-using-waste-derived-granular-activated-carbon,artifacts/file/img/8552f1feb796b85231dc431fd67ecd31.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45341067,44442156,anisotropic-silicon-sulfide-layers,artifacts/file/img/2ae3ac2e68ac26ea013cbd2f24b6d9c9.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45341174,44442263,consolidation-and-mechanical-properties-of-zrcu3985y237al18-bulk-metallic-glass-via-spark-plasma-sintering,artifacts/file/img/eec56aaf59cf71b42f0456194954950d.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45342316,44443405,four-in-one,artifacts/file/img/3bacfe8fd4e37384c3d8b8db327893cf.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45344453,44445542,structural-mechanical-and-raman-spectroscopic-characterization-of-uranophane-a-by-dft-methods,artifacts/file/img/529e143f3f49d933ea599052d2a008d4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45344532,44445621,assessing-spatial-and-temporal-biases-in-distributional-information-of-iberian-mosses,artifacts/file/img/561bdb0fb39bddf049df93fcdbc88241.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45345189,44446278,monolithic-sic-supports-with-tailored-porosity-for-molecularly-selective-membranes-and-catalysis,artifacts/file/img/e1ce49b74d19c72f779b5e00365319b4.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45348493,44449582,evaluation-of-climate-change-impact-on-the-guadalquivir-estuary-using-modis-and-swat,artifacts/file/img/3122ad41085f3693e25a9594a0966f86.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45349765,44450854,alternatives-to-the-destructive-mania-of-erecting-walls,artifacts/file/img/a4999f2225398adcc63c2693e11a8a58.png,journal article,true,"Contains title, author, and academic formatting",true
45350121,44451210,identification-of-new-s-nitrosylation-targets-in-neural-stem-cells-via-thiol-redox-proteomics,artifacts/file/img/b1d73f73abea4f0153081b0b283b89ea.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45353337,44454427,g-quadruplex-binding-properties-of-a-potent-parp-1-inhibitor,artifacts/file/img/9b2b04ca1245a613d36ef32f1e25265e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45355089,44456179,medieval-toponymy-of-oriola,artifacts/file/img/e2ec0e34382d23e2638ffb580ac5c3a5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45355820,44456910,impedance-based-real-time-monitoring-of-neural-stem-cell-differentiation,artifacts/file/img/bcb94b364b608d89f2610ded1c747625.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45359712,44460802,deletion-mutants-of-attenuated-recombinant-asf-virus-ba71cd2-and-their-vaccine-efficacy,artifacts/file/img/e8eece3f8c497027afe9003f2c83c63e.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45359779,44460869,a-comparative-review-of-macromedusae-in-eastern-boundary-currents,artifacts/file/img/51961704b34aa06b98e51fdd3ec5bf26.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45360662,44461752,is-the-pro-network-bias-justified-outsourcers-small-batch-production-and-advanced-manufacturing-technology,artifacts/file/img/a2477776420168451c6678cd949453e1.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45363437,44464527,effect-of-chia-as-breadmaking-ingredient-on-nutritional-quality-and-glycemic-index,artifacts/file/img/cab958c306b4b69e85f373b79e7e1941.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45363626,44464716,in-vitro-assessment-of-toxicity-of-volatile-oxidisable-redox-cycling-compounds,artifacts/file/img/beb0633babf808c9231ff22fb87579a6.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45363685,44464775,antonio-jose-cavanilles-and-french-natural-history,artifacts/file/img/42638986002e0516b757a86110c7e69a.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45364042,44465132,development-and-bin-mapping-of-a-rosaceae-conserved-ortholog-set-cos-of-markers,artifacts/file/img/b20836d1a9b7e4164d4bf25f78adb6c3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45366941,44468031,the-spanish-golden-age-and-the-enlightenment,artifacts/file/img/060a9f2c04f0c2bbd6a4016e6fb02099.png,journal article,true,"Contains title, authors, and academic formatting",true
45368285,44469375,propyl-propane-thiosulfinate-from-allium-exerts-anti-obesogenic-effects-in-mice,artifacts/file/img/9227ba7bb5cf13e958a81bdea0f4b94b.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45369405,44470495,evidence-for-differentiation-of-the-primitive-asteroid-87-sylvia,artifacts/file/img/5a2c92a0a091e4fda304148226eb772c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45371720,44472810,adaptive-selection-drives-trpp3-loss-of-function-in-an-ethiopian-population,artifacts/file/img/8b9a947902e7ae269d8eb1d6c23ab95c.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45372971,44474061,thirty-years-of-crane-colour-banding-in-europe,artifacts/file/img/0275056c5b1c1547d956b44cb5176f64.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45373247,44474337,abraham-ibn-ezras-knowledge-of-latin,artifacts/file/img/364004a99fd93ce45e592bf04771bf70.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45374597,44475687,p-complexation-for-olefinparaffin-separation-using-aluminosilicates,artifacts/file/img/0c045d0d64449139ca7c57a2e72d8c71.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45378278,44479368,incorporation-of-geomorphological-factors-in-hydrological-modeling-of-the-upper-eresma-river-basin,artifacts/file/img/120f980e35c0f9c6a2a0b2877e712b03.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45378368,44479458,hipercam,artifacts/file/img/a41bbe00d1e4902c46c1dd4689bb7294.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45379156,44480246,enhanced-up-conversion-photoluminescence-in-fluoride-oxyfluoride-nanophosphor-films-by-embedding-gold-nanoparticles,artifacts/file/img/25efb76248a48fca1b6b7bf02812e5f3.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45379630,44480720,maternal-food-supplementation-and-perceived-predation-risk-effects-on-egg-composition-and-offspring-condition-in-pied-flycatchers,artifacts/file/img/3f6b8fe4b31d679a4ab2e4cea319bc92.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45380415,44481505,a-poxvirus-bcl-2-like-gene-family-involved-in-regulation-of-host-immune-response,artifacts/file/img/056da347120fe8b312077b6474f9ddd0.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45381228,44482318,metal-production-and-circulation-in-menorca-during-the-naviform-period,artifacts/file/img/17d6722ec15e5ce3f5836299cd042dc5.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
45384078,44485168,seasonality-local-resources-and-environmental-factors-influencing-brown-bear-damage-patterns,artifacts/file/img/1c128ef3abc3cef537b154d44ce48132.png,journal article,true,"Contains title, authors, affiliations, and academic formatting",true
45385212,44486302,supramolecular-properties-of-the-proline-rich-g-zein-n-terminal-domain,artifacts/file/img/11043bf32864afc465c917be56c2ba8f.png,journal article,true,"Contains title, authors, abstract, and academic formatting",true
